movie_ID,average_rating
tt2357770,6.9
tt1858522,5.4
tt3410834,6.0
tt3640424,6.7
tt3640424,6.7
tt4472236,5.9
tt4686862,6.2
tt4686862,6.2
tt4649416,5.6
tt3080844,7.3
tt2325517,4.8
tt3480446,5.8
tt1243974,5.3
tt2660068,5.6
tt5300612,5.6
tt4271730,4.5
tt4653938,4.5
tt5494382,4.5
tt6262728,4.5
tt3619070,4.9
tt8116428,7.5
tt7160070,7.7
tt4244998,5.9
tt1213012,5.4
tt5706242,5.8
tt6700846,8.1
tt1907614,5.1
tt1407049,4.9
tt4556370,4.4
tt1577040,6.4
tt1615918,5.5
tt2974918,5.8
tt4392770,5.6
tt2737926,4.9
tt5578150,4.5
tt5952332,6.7
tt5580392,6.4
tt4265508,5.5
tt2093944,4.7
tt2497808,4.4
tt3831344,5.6
tt4059702,4.4
tt2330458,3.8
tt2785390,4.8
tt6032170,6.7
tt6212478,7.0
tt1961175,6.3
tt2425866,3.4
tt4733536,5.0
tt3721936,6.7
tt1800241,6.8
tt1800241,6.8
tt3532216,6.7
tt3532216,6.7
tt1959332,6.0
tt2389162,4.1
tt0376479,6.0
tt0376479,6.0
tt3108604,2.7
tt1605630,6.2
tt5451690,6.1
tt2179136,7.4
tt2179136,7.4
tt1692227,6.5
tt3316948,6.0
tt5848714,4.7
tt4303202,7.4
tt3139538,6.1
tt6068978,4.1
tt1935897,5.4
tt1984110,4.3
tt2328696,5.1
tt1417582,6.0
tt4504626,7.1
tt2473750,5.4
tt1602620,7.7
tt2870648,7.6
tt5718046,6.5
tt2241471,4.1
tt8020896,8.6
tt6518270,6.0
tt2246565,7.3
tt6322922,7.0
tt5779372,7.0
tt1212454,5.1
tt1785288,5.9
tt2948712,5.5
tt3546114,4.9
tt1229340,6.1
tt2432832,5.7
tt6776106,7.8
tt1122614,6.5
tt2094762,4.5
tt2465146,5.9
tt1391034,5.2
tt2018111,6.3
tt5605076,5.7
tt3393070,3.8
tt1559040,5.8
tt1833888,5.0
tt2123146,5.6
tt3620762,4.7
tt2996684,4.6
tt1313092,6.8
tt7946836,6.9
tt9257932,6.9
tt3297554,6.1
tt1620449,5.4
tt2431576,4.0
tt1499201,6.1
tt1781769,6.7
tt3322940,5.6
tt3032060,5.8
tt5140878,6.5
tt1823664,6.1
tt2798920,6.3
tt2401878,7.1
tt2401878,7.1
tt5397194,5.8
tt1521197,6.4
tt6411954,4.8
tt1891747,6.1
tt3233972,2.4
tt1549572,6.7
tt1719071,6.1
tt1920846,4.1
tt3500888,4.1
tt1431181,7.0
tt0478970,7.1
tt5095030,7.0
tt2361700,7.2
tt2436046,5.3
tt4963830,6.0
tt4190530,7.0
tt3475596,6.0
tt3333870,4.8
tt3679000,5.4
tt3266948,4.9
tt2066176,6.9
tt3384904,4.5
tt1772240,5.0
tt6217306,6.1
tt2065877,5.9
tt2959536,3.6
tt4270878,6.6
tt3638012,6.5
tt2674430,5.1
tt3077108,6.6
tt3077108,6.6
tt2676350,2.7
tt1477834,6.8
tt1764183,6.2
tt2056520,6.1
tt3922754,4.3
tt1519461,4.4
tt1024648,7.2
tt2140629,5.7
tt7294534,7.7
tt4557208,4.6
tt4382824,5.5
tt2403815,6.6
tt2543164,7.4
tt2543164,7.4
tt5580536,4.6
tt3654964,7.2
tt1334512,5.5
tt4065340,4.9
tt0940656,5.6
tt1430607,6.7
tt2870612,6.2
tt1906329,5.3
tt1807944,5.7
tt2571782,7.2
tt7112154,7.1
tt3774466,6.1
tt6131450,6.3
tt8560002,6.3
tt2084093,5.0
tt2505294,5.6
tt3175438,4.7
tt4109268,6.2
tt1509788,4.6
tt1780983,4.0
tt2094766,5.4
tt2094766,5.4
tt1436568,6.0
tt6205872,6.2
tt1502417,4.4
tt2663744,4.7
tt2368553,5.9
tt4765240,4.4
tt1541123,5.4
tt3289080,5.0
tt1937449,5.2
tt3091552,6.2
tt6938828,6.9
tt5994166,6.1
tt1483324,6.1
tt2597242,4.7
tt5133308,6.9
tt3715406,6.7
tt1578116,6.3
tt0480239,5.2
tt2406566,6.3
tt2449638,4.8
tt2098627,4.9
tt4480398,3.8
tt1478964,6.4
tt5465970,5.0
tt5278460,7.3
tt1753460,6.6
tt1753773,6.6
tt2094767,5.9
tt1322269,6.9
tt1322269,6.9
tt1985019,6.6
tt5278462,6.6
tt2114461,4.0
tt1971325,5.6
tt2085752,5.5
tt6194530,6.1
tt7021436,6.1
tt7259986,6.1
tt6194530,6.1
tt7021436,6.1
tt7259986,6.1
tt3727982,5.8
tt2395427,7.3
tt4154756,8.3
tt4971408,5.4
tt3367686,3.6
tt4966046,3.7
tt6294892,5.0
tt1414449,5.3
tt5061564,7.2
tt4044896,3.9
tt5258904,6.2
tt4849438,7.0
tt1020938,7.0
tt2064728,6.2
tt3848892,6.6
tt3890160,7.4
tt3829884,6.2
tt3013602,6.9
tt3797142,3.9
tt1920849,5.4
tt0972544,6.0
tt3118874,6.5
tt2246887,5.5
tt3349772,2.8
tt2113822,6.1
tt5153288,6.3
tt3588588,5.5
tt2784936,5.8
tt2005153,6.0
tt2220642,7.1
tt1928330,5.4
tt3685022,4.7
tt5477720,4.7
tt2350892,5.7
tt5653514,6.5
tt6788942,7.5
tt2091325,4.5
tt1847548,4.7
tt3349578,5.2
tt2274570,5.7
tt4651520,6.5
tt4437046,4.7
tt2081178,3.8
tt2081178,3.8
tt3482062,4.6
tt3203528,6.7
tt1798603,5.2
tt1798603,5.2
tt1284575,5.5
tt6628394,6.8
tt4216890,5.9
tt2644714,4.6
tt3678782,7.1
tt1171222,5.4
tt1438173,5.5
tt3863552,7.9
tt3138344,5.6
tt3164198,6.1
tt2937254,4.2
tt1626135,5.4
tt5816374,6.5
tt5033790,6.6
tt1798108,6.1
tt3995006,7.0
tt2011276,5.6
tt3202120,5.8
tt6090268,7.5
tt3628584,6.0
tt3921852,6.2
tt4955162,6.1
tt2630134,6.0
tt5502946,6.2
tt3741316,4.6
tt2355495,6.4
tt1731701,5.6
tt1861279,4.2
tt5477566,5.5
tt0482461,6.0
tt3946300,4.8
tt2821088,5.9
tt3884528,6.5
tt6067832,7.8
tt7451284,5.6
tt6556890,5.9
tt2975590,5.8
tt7167630,6.5
tt5973626,6.9
tt4853102,6.3
tt6854672,6.6
tt2936390,5.1
tt2103997,2.8
tt4084744,7.4
tt2210463,4.9
tt4622512,6.9
tt4622512,6.9
tt1532958,6.1
tt1880415,6.5
tt1880415,6.5
tt1995260,3.9
tt1440129,5.6
tt1469304,6.1
tt3311020,4.7
tt2473476,8.6
tt5512872,6.7
tt6303866,5.9
tt1426320,6.1
tt2005156,6.0
tt2458776,7.3
tt6463468,6.9
tt6170506,4.1
tt1152398,6.1
tt1365050,7.6
tt2125435,6.9
tt1568323,5.1
tt5929750,5.8
tt1226837,7.6
tt1559547,5.7
tt1529569,5.8
tt2358452,6.0
tt2316801,5.9
tt2771200,6.9
tt6433456,7.4
tt6110504,7.2
tt6438096,7.5
tt5108476,4.9
tt3060492,6.8
tt1691916,7.0
tt1726592,6.4
tt2209418,7.4
tt5929776,7.9
tt5929776,7.9
tt2231630,6.4
tt1699513,4.3
tt5785116,6.5
tt2314824,5.0
tt1291580,6.7
tt8132700,6.1
tt1642194,5.5
tt4331970,6.9
tt1723659,5.4
tt1787660,7.4
tt4076756,7.4
tt0455323,6.2
tt4669264,6.2
tt1440732,5.2
tt6046314,4.8
tt3544218,6.0
tt2009606,5.9
tt4700756,6.5
tt3107070,4.9
tt7095654,7.0
tt7689424,7.0
tt3020532,7.3
tt1242599,6.2
tt1815799,6.7
tt2790236,5.8
tt1641388,5.2
tt7545524,6.7
tt2638144,5.6
tt2325518,5.2
tt2991296,5.2
tt2325518,3.8
tt2991296,3.8
tt1222698,5.5
tt1422800,4.9
tt1781775,4.9
tt1799516,7.0
tt2237324,5.4
tt1100051,5.3
tt1820462,2.4
tt3335606,6.1
tt2576450,4.2
tt6155194,5.2
tt1885300,6.3
tt4244162,4.9
tt4516352,5.7
tt2915160,6.0
tt2915160,6.0
tt1609479,6.0
tt2081374,4.9
tt4443658,6.6
tt4443658,6.6
tt1109574,5.2
tt3886604,5.5
tt7295450,3.7
tt3483646,6.0
tt1931388,7.6
tt1412442,5.9
tt5329376,6.1
tt1800671,4.8
tt3254656,6.8
tt1724970,4.9
tt1977094,3.8
tt2351392,4.2
tt4687358,5.1
tt3125324,7.0
tt3125324,7.0
tt2433040,5.3
tt0997035,6.9
tt1830713,5.5
tt2309224,6.6
tt2309224,6.6
tt4986754,5.3
tt7336572,7.8
tt7657748,7.8
tt1126590,7.0
tt4317898,7.0
tt2245084,7.8
tt2245084,7.8
tt6409762,5.7
tt1430615,6.6
tt1464174,5.5
tt2689958,3.9
tt3254796,5.3
tt1740725,4.4
tt4397346,7.4
tt4853154,5.4
tt5179598,5.6
tt2513074,5.9
tt2513074,5.9
tt2737304,7.0
tt1674047,2.4
tt1316037,2.0
tt2507128,6.6
tt4702826,5.9
tt4277692,5.0
tt6069264,5.0
tt4654844,7.0
tt1697878,3.4
tt1477835,5.4
tt3182620,6.2
tt1164999,7.2
tt7349662,7.6
tt3208026,6.5
tt5714216,8.1
tt0906778,6.3
tt2090465,6.3
tt1479269,5.8
tt1355683,6.4
tt9495224,7.0
tt3139756,5.2
tt3139756,5.2
tt1425922,5.7
tt1825683,7.4
tt1930294,4.9
tt5667516,5.8
tt0947798,7.6
tt5622412,4.7
tt3181920,6.4
tt2545118,7.9
tt2717822,5.3
tt1629705,6.7
tt4061010,5.1
tt4061010,5.1
tt1856101,7.4
tt1856101,7.4
tt5084170,6.5
tt5084170,6.5
tt1540011,5.0
tt1540011,5.0
tt6574146,6.6
tt1854513,7.3
tt1854513,7.3
tt5979872,6.6
tt2948566,4.4
tt1620935,6.9
tt1620935,6.9
tt3244446,5.0
tt5813366,5.3
tt1086772,6.7
tt1390398,6.4
tt2616810,6.2
tt1935089,5.8
tt7242142,7.6
tt5161658,6.0
tt1297919,6.0
tt2531344,6.1
tt3102590,6.1
tt2265179,7.1
tt5246902,6.7
tt3647498,6.1
tt7208564,4.9
tt1394383,6.8
tt1753521,4.5
tt2246595,4.5
tt3758852,5.3
tt4594286,5.3
tt4145108,6.6
tt2825230,6.7
tt1844633,5.0
tt1196124,3.7
tt5621080,6.1
tt2909124,2.8
tt3689590,5.0
tt2510268,5.3
tt4289062,5.6
tt3487994,5.5
tt1421048,6.3
tt1663625,5.0
tt1409004,6.6
tt2027064,5.9
tt2316479,6.6
tt2278871,7.1
tt2334873,7.0
tt3574352,6.9
tt5912454,6.9
tt1758575,5.9
tt3748440,5.8
tt6193454,6.2
tt1120985,6.9
tt1120985,6.9
tt5022872,5.9
tt1511329,5.1
tt6224502,6.2
tt4606514,6.6
tt1777551,7.0
tt6864864,7.3
tt3732950,5.2
tt4358230,5.2
tt1729637,5.4
tt1727824,8.1
tt3722062,5.3
tt1728986,5.9
tt3505682,4.1
tt4351548,7.4
tt6895746,5.4
tt3139212,4.1
tt6752848,7.2
tt2494362,6.8
tt2129928,8.2
tt6217804,5.5
tt5325452,5.3
tt6857166,6.0
tt5501104,6.7
tt2069955,5.6
tt2069955,5.6
tt1528718,4.5
tt2571140,5.8
tt3667436,5.8
tt6654082,7.9
tt2337841,5.4
tt2624412,5.8
tt2624412,5.8
tt4145324,3.5
tt4472804,3.5
tt1230213,5.9
tt5686062,6.3
tt9071040,6.3
tt2369396,5.7
tt2445032,7.5
tt2445032,7.5
tt7008872,7.2
tt1456060,6.6
tt1065073,7.5
tt3445580,6.2
tt1965162,5.4
tt5884230,6.0
tt5240748,5.4
tt1990181,5.5
tt3798628,6.0
tt1368440,4.6
tt1217209,6.9
tt5001754,5.9
tt2950052,6.8
tt5657856,6.7
tt1219822,3.9
tt1578261,5.6
tt3062742,5.8
tt3121200,4.1
tt6285672,5.8
tt2249824,6.3
tt7137846,5.9
tt1651323,3.3
tt2345721,4.0
tt2314886,4.3
tt2768234,4.3
tt1553659,6.9
tt5716464,7.5
tt7913816,7.5
tt5716464,7.5
tt7913816,7.5
tt1999987,6.0
tt2005164,5.4
tt1430612,5.9
tt2357788,7.8
tt1478338,6.5
tt3682448,7.2
tt3682448,7.2
tt1473832,6.4
tt5519340,6.2
tt5805752,7.3
tt7014110,5.4
tt2424028,5.8
tt2689966,6.9
tt2622536,6.8
tt2917872,6.8
tt6731474,6.8
tt1235522,5.9
tt2503954,5.4
tt3701714,5.0
tt2446192,5.1
tt2381111,7.3
tt1800266,7.3
tt1588358,6.7
tt4000956,5.1
tt1273241,7.5
tt1273241,6.2
tt5193784,6.1
tt3262990,6.8
tt3787742,6.8
tt1529240,5.0
tt1753549,7.3
tt1839426,4.2
tt1411664,4.2
tt3380104,3.1
tt5243424,6.5
tt2544734,4.4
tt6204340,4.8
tt2551378,5.8
tt1682181,7.2
tt4701182,6.5
tt1308748,2.9
tt1181795,5.9
tt1462758,6.6
tt1126591,7.1
tt1586713,7.1
tt1781784,7.1
tt3519772,5.2
tt7282468,7.4
tt1811307,6.1
tt1244658,6.0
tt1570559,6.2
tt1283887,5.6
tt5826432,6.2
tt2503944,6.4
tt2503944,6.4
tt5321942,6.0
tt4720702,5.2
tt1349451,5.8
tt2252304,5.4
tt7318202,7.5
tt2543702,4.5
tt3707106,5.4
tt1650393,5.4
tt1786751,6.5
tt1106860,5.8
tt5457484,4.3
tt3832096,4.6
tt4513674,6.4
tt1600701,5.5
tt3442006,6.3
tt6218358,6.6
tt1918908,3.4
tt1918727,5.7
tt2689354,5.4
tt3899932,7.3
tt5726616,8.3
tt5726616,8.3
tt2234003,7.1
tt8361028,5.9
tt2469760,3.8
tt5651458,5.2
tt5375040,7.4
tt2253939,6.2
tt4863386,5.0
tt4863386,5.0
tt4703182,6.1
tt2419354,4.6
tt1047449,3.5
tt3097084,6.3
tt2994190,6.8
tt4595882,6.9
tt6744044,6.4
tt3005242,5.5
tt8267604,8.4
tt3498820,7.4
tt0458339,6.9
tt1843866,7.7
tt3553976,8.0
tt1535109,7.6
tt2091256,6.0
tt1826730,6.4
tt3268668,5.6
tt5363736,4.3
tt3896100,5.9
tt3230660,6.6
tt1321861,5.0
tt1756447,6.5
tt1692486,7.1
tt4335650,5.3
tt2402927,7.4
tt2402927,7.4
tt1939659,5.9
tt1216475,5.9
tt3606752,6.7
tt4126304,7.3
tt1194417,6.1
tt1540814,7.2
tt1747967,5.3
tt1293751,7.5
tt2313189,3.1
tt6333052,5.7
tt3074546,4.2
tt1446147,5.8
tt3461828,4.3
tt2403558,5.4
tt1908471,6.6
tt1584016,6.8
tt1287468,4.9
tt4273170,4.7
tt1449379,4.7
tt1664894,7.3
tt2378884,5.0
tt1477837,6.0
tt2136808,3.8
tt1405365,6.5
tt0775440,4.5
tt1288636,5.3
tt1196204,6.6
tt3457376,5.7
tt1489889,6.3
tt1020558,6.1
tt1341341,5.2
tt4468634,5.9
tt1621046,6.0
tt4340720,5.0
tt1989475,6.5
tt1487118,6.3
tt3951732,4.8
tt1392744,5.0
tt2214897,5.3
tt1823672,6.7
tt2531362,5.4
tt5665022,4.4
tt5478746,3.9
tt1196948,6.6
tt1438254,6.9
tt4086018,5.9
tt6333054,8.2
tt1579361,7.6
tt1629757,7.0
tt3549656,4.0
tt2145637,4.4
tt2389182,6.4
tt4519400,4.0
tt3781616,4.2
tt1340803,4.9
tt1159922,5.8
tt2883512,7.1
tt2112124,6.4
tt1991245,5.0
tt1315350,6.5
tt4807950,5.5
tt4594834,5.7
tt4594834,5.7
tt1014763,6.2
tt4565400,4.8
tt1839494,7.1
tt1942828,3.8
tt1745672,4.3
tt1727252,5.7
tt2425886,4.8
tt1222815,7.2
tt1754736,6.3
tt3481000,5.1
tt2076826,4.6
tt1325723,4.6
tt1544578,6.1
tt4082524,4.2
tt5588850,6.4
tt3398066,5.3
tt4666726,6.7
tt3703148,5.7
tt3703148,5.7
tt7608534,6.5
tt1663628,5.4
tt2333408,7.5
tt3396114,6.2
tt4923846,6.4
tt4575576,7.4
tt3850496,5.4
tt3850496,5.4
tt1706593,6.7
tt2836260,4.6
tt2674454,6.1
tt1661199,6.7
tt5089556,6.7
tt6359974,6.0
tt3118452,6.0
tt3142140,6.0
tt1839522,7.6
tt2626798,7.6
tt1684628,6.9
tt6164014,3.8
tt1792647,6.8
tt1641975,5.3
tt4044364,7.9
tt4044364,7.9
tt2791026,5.0
tt6333056,7.1
tt1726888,7.0
tt0800320,5.7
tt5219972,7.2
tt2609998,4.7
tt1598873,5.8
tt1638362,6.4
tt3043590,5.2
tt5577742,5.3
tt5673884,8.0
tt3511596,5.2
tt2218003,5.9
tt3457486,5.5
tt1371111,6.8
tt1985966,6.4
tt3808102,3.5
tt3038734,5.7
tt4229236,7.7
tt3845960,7.4
tt2380307,8.2
tt7002100,8.2
tt2380307,8.2
tt7002100,8.2
tt2119404,3.7
tt4060866,4.2
tt3530146,6.1
tt2234025,6.7
tt2866360,7.3
tt2866360,7.3
tt5740806,5.4
tt2511428,5.5
tt2511428,5.5
tt4040072,6.0
tt1632547,6.6
tt4441098,5.0
tt5112622,6.7
tt1497874,6.2
tt6516590,4.4
tt1179031,6.5
tt9095324,8.0
tt2198956,6.8
tt5437928,7.0
tt9461382,7.0
tt4682786,7.2
tt4682786,7.2
tt3650796,6.0
tt3672942,6.0
tt2474984,4.0
tt1657507,6.5
tt5990474,7.3
tt1465533,5.7
tt2551396,5.6
tt2341664,4.9
tt1690967,6.2
tt5889496,7.1
tt1403144,5.6
tt2597768,5.7
tt2965412,6.7
tt3008180,7.3
tt3125472,7.3
tt5598206,6.4
tt5598206,6.4
tt3367294,5.1
tt1942831,7.9
tt4230700,5.1
tt1971352,6.4
tt2381931,4.5
tt4992060,4.8
tt2007360,6.3
tt1864288,6.6
tt0816462,5.2
tt1619277,4.5
tt2005185,5.1
tt2296697,5.5
tt3322364,7.1
tt3619102,3.4
tt1587828,6.1
tt5606538,6.7
tt1397498,5.9
tt7518466,7.6
tt1783232,6.3
tt3634104,5.4
tt3760966,5.4
tt1598778,6.3
tt3561236,5.0
tt4503606,5.0
tt1524137,6.2
tt5470222,4.2
tt2281159,5.2
tt3148552,4.8
tt1244754,7.2
tt2974050,2.6
tt3813310,5.8
tt1385867,5.4
tt2459156,6.9
tt2404555,5.5
tt2948160,5.3
tt1185371,7.4
tt1863192,8.1
tt4530804,4.9
tt3826834,6.5
tt1480656,5.4
tt1413489,2.9
tt4872162,5.1
tt1572769,6.6
tt1555064,6.3
tt1630036,7.0
tt6109874,6.6
tt0409847,5.5
tt3302820,7.9
tt1486616,6.6
tt4557956,6.0
tt1848832,5.6
tt2219210,4.7
tt1890375,4.6
tt2141777,4.7
tt2384022,3.7
tt1946310,6.1
tt3104988,7.1
tt1196134,5.4
tt1570728,7.2
tt1686018,4.1
tt3076658,7.3
tt3076658,7.3
tt6343314,6.7
tt2428170,6.3
tt3654796,6.4
tt1844643,4.0
tt3014866,5.9
tt3687310,5.9
tt3687310,5.9
tt2554274,6.5
tt2554274,6.5
tt3800894,6.2
tt1954352,6.7
tt1869347,6.4
tt3592904,4.5
tt3027716,5.5
tt2652118,6.0
tt3268340,7.0
tt2180333,4.9
tt5034122,6.4
tt2093977,5.9
tt4149732,6.3
tt2332579,5.9
tt2390237,6.0
tt3280262,5.2
tt1935742,4.7
tt1695763,5.3
tt4622340,6.0
tt2230358,5.7
tt6993174,4.3
tt3796936,4.4
tt4720596,4.8
tt3212904,5.4
tt4575930,7.1
tt4575930,7.1
tt6002232,7.5
tt5667696,5.7
tt2355540,7.2
tt4498604,5.7
tt3899262,4.7
tt1327709,6.0
tt1336617,6.0
tt3010462,6.1
tt1340425,6.2
tt3104930,4.6
tt3398052,7.1
tt2112131,5.1
tt4104054,4.6
tt4080672,6.2
tt1528854,6.1
tt2910342,6.1
tt0790636,7.9
tt0790636,7.9
tt2183978,5.3
tt5881528,4.8
tt5097070,8.1
tt5787344,8.1
tt5074352,8.1
tt2071441,6.2
tt1772288,6.7
tt4485246,6.9
tt4594836,6.0
tt2226321,3.8
tt1863201,5.0
tt1430077,4.2
tt1966396,6.7
tt1385543,4.9
tt3155734,3.3
tt2443022,5.1
tt5281134,5.7
tt2402101,5.9
tt1077368,5.9
tt2387433,6.1
tt1584943,4.1
tt2910508,4.4
tt1507563,5.0
tt2328549,4.5
tt2251281,5.4
tt1746246,4.3
tt4555426,7.3
tt4555426,7.3
tt4314716,3.8
