movie_ID,average_rating
tt2180435,4.2
tt2181608,5.0
tt2181997,6.0
tt2184140,7.1
tt2184331,6.8
tt2186819,6.2
tt2187085,4.7
tt2188723,5.8
tt2191394,7.2
tt2193364,7.6
tt2194569,7.3
tt2199778,5.6
tt2201011,5.7
tt2201488,6.3
tt2204456,6.1
tt2204540,7.6
tt2204644,6.7
tt2206498,5.5
tt2207006,2.0
tt2208136,7.5
tt2210527,6.4
tt2211106,5.5
tt2213346,6.4
tt2215773,6.4
tt2215777,8.4
tt2216536,4.7
tt2217781,6.8
tt2217809,5.0
tt2218003,6.2
tt2219470,6.4
tt2221490,7.0
tt2221952,7.9
tt2224233,5.2
tt2224317,7.3
tt2226593,6.7
tt2234261,5.7
tt2235602,5.2
tt2236054,6.6
tt2238032,5.7
tt2241069,2.8
tt2241479,6.8
tt2243215,6.4
tt2244949,6.6
tt2245195,7.2
tt2245764,7.0
tt2249189,2.9
tt2249700,4.5
tt2249706,7.7
tt2251488,4.1
tt2252552,3.8
tt2258583,5.0
tt2259286,8.7
tt2261871,7.5
tt2263210,6.0
tt2264978,9.4
tt2273361,7.0
tt2274206,6.7
tt2275743,4.4
tt2276046,5.0
tt2281121,6.7
tt2281587,6.4
tt2284808,1.5
tt2287621,5.6
tt2288044,5.7
tt2288093,5.8
tt2292897,5.9
tt2294921,6.2
tt2297812,3.9
tt2298553,6.2
tt2298738,4.1
tt2300426,6.7
tt2300684,5.8
tt2305051,7.1
tt2305072,6.6
tt2309048,3.6
tt2316756,7.1
tt2316959,7.0
tt2317127,7.4
tt2318092,6.3
tt2320840,7.5
tt2321322,8.3
tt2321549,6.8
tt2323723,6.9
tt2324918,5.7
tt2325491,5.3
tt2327439,6.4
tt2336259,5.2
tt2336373,5.4
tt2336838,8.2
tt2337981,7.2
tt2339703,6.9
tt2342022,8.8
tt2342223,4.8
tt2343473,3.6
tt2343621,6.9
tt2350452,6.6
tt2350954,3.2
tt2351392,1.6
tt2353965,5.9
tt2355666,8.4
tt2355909,7.6
tt2356180,8.2
tt2356688,7.2
tt2358913,8.0
tt2358925,5.4
tt2359103,4.2
tt2359271,8.3
tt2360334,5.3
tt2361348,6.3
tt2364198,7.3
tt2364659,3.8
tt2365873,8.1
tt2366608,5.8
tt2368606,5.2
tt2368945,5.5
tt2370248,8.0
tt2372842,7.1
tt2374711,8.4
tt2375581,7.6
tt2375753,8.0
tt2375805,5.2
tt2377212,6.5
tt2378390,5.3
tt2381650,8.8
tt2382005,7.4
tt2382020,7.0
tt2383382,6.2
tt2383662,6.5
tt2385111,7.0
tt2385126,7.3
tt2387609,6.6
tt2388763,6.9
tt2396489,6.3
tt2396639,6.4
tt2396721,5.4
tt2400068,7.5
tt2401711,6.5
tt2402107,4.4
tt2402927,7.2
tt2403029,3.2
tt2404233,5.4
tt2404311,6.3
tt2406092,7.6
tt2407420,5.4
tt2408734,4.6
tt2410290,8.5
tt2411024,7.0
tt2411516,2.9
tt2412568,6.7
tt2422326,7.7
tt2424028,5.5
tt2425542,4.9
tt2427962,8.3
tt2429414,6.4
tt2431308,6.8
tt2431396,3.7
tt2432560,6.1
tt2432704,6.6
tt2433148,5.9
tt2435520,5.4
tt2441806,5.7
tt2444946,7.1
tt2445178,5.4
tt2448028,7.4
tt2448736,8.2
tt2451838,8.2
tt2457324,4.5
tt2458620,7.5
tt2459100,7.7
tt2460192,8.0
tt2460414,5.5
tt2461150,5.8
tt2462604,8.4
tt2464442,6.4
tt2465540,6.5
tt2466346,4.2
tt2469210,7.0
tt2481480,6.3
tt2486152,5.0
tt2487198,8.2
tt2489512,6.4
tt2492540,5.7
tt2497436,3.0
tt2497452,4.8
tt2504404,7.3
tt2510016,7.7
tt2510706,6.4
tt2518848,2.3
tt2520578,6.9
tt2523934,6.5
tt2527050,7.6
tt2527090,8.5
tt2527186,5.1
tt2535348,3.1
tt2535488,6.8
tt2543484,3.6
tt2543490,5.7
tt2545084,6.7
tt2545088,7.0
tt2545338,6.6
tt2551618,8.1
tt2551650,6.8
tt2551896,7.2
tt2552316,6.5
tt2552394,6.3
tt2554042,6.7
tt2562654,7.5
tt2566368,6.9
tt2566966,5.5
tt2574576,5.9
tt2576852,8.0
tt2577904,1.1
tt2578622,7.1
tt2584502,6.9
tt2592512,8.5
tt2593766,2.5
tt2597768,5.7
tt2602256,8.0
tt2606022,7.1
tt2608232,6.6
tt2611268,7.7
tt2614776,7.1
tt2616620,7.9
tt2620254,8.0
tt2622038,8.9
tt2622100,4.8
tt2622874,5.5
tt2626964,6.3
tt2630742,5.9
tt2630880,4.6
tt2633598,3.9
tt2634576,7.4
tt2635808,7.3
tt2635944,7.1
tt2638142,4.5
tt2639422,7.7
tt2641296,8.2
tt2641698,4.6
tt2645104,5.3
tt2649274,7.7
tt2651916,4.4
tt2654192,7.4
tt2657058,7.1
tt2661620,7.5
tt2665186,7.6
tt2668120,7.0
tt2672902,8.6
tt2673318,6.1
tt2678188,7.1
tt2679576,6.1
tt2692040,7.4
tt2693114,2.3
tt2698518,7.4
tt2701764,5.6
tt2707540,8.0
tt2713642,2.9
tt2713778,7.1
tt2719978,6.1
tt2721758,7.3
tt2723828,8.5
tt2725962,6.9
tt2726254,7.4
tt2728984,5.0
tt2735704,2.7
tt2736854,2.5
tt2736994,3.3
tt2747548,7.0
tt2747974,6.6
tt2750546,6.1
tt2770290,7.0
tt2772984,7.7
tt2775766,7.9
tt2777438,6.5
tt2783862,3.2
tt2783878,7.6
tt2785032,7.1
tt2798844,8.5
tt2799974,8.3
tt2800318,6.8
tt2801512,7.5
tt2820852,7.2
tt2821314,7.3
tt2823574,4.8
tt2825230,6.3
tt2828884,5.8
tt2834850,7.3
tt2838568,5.8
tt2842938,5.1
tt2849694,7.8
tt2850480,6.2
tt2852406,7.5
tt2854394,3.4
tt2857458,6.5
tt2858034,5.1
tt2882232,7.0
tt2883434,6.6
tt2887168,7.8
tt2890816,3.6
tt2897642,7.3
tt2904616,6.3
tt2905768,6.6
tt2908340,4.9
tt2912138,5.2
tt2912578,6.5
tt2914110,6.4
tt2916954,8.2
tt2918988,6.9
tt2923834,4.7
tt2931376,2.6
tt2936552,4.2
tt2937696,7.0
tt2948606,3.0
tt2950510,5.0
tt2950546,2.2
tt2952410,8.9
tt2960048,6.8
tt2960376,5.9
tt2960600,5.6
tt2962872,5.2
tt2963866,7.1
tt2969482,6.6
tt2970646,6.5
tt2971990,6.0
tt2979432,5.2
tt2981768,7.4
tt2983136,8.2
tt2992924,5.1
tt2998118,5.4
tt3003802,5.9
tt3005244,5.8
tt3006476,6.9
tt3012592,7.1
tt3017108,7.8
tt3017234,4.4
tt3019694,6.6
tt3022498,9.1
tt3031520,7.3
tt3037582,8.0
tt3040224,4.1
tt3061100,2.5
tt3070514,5.3
tt3074780,7.4
tt3075214,7.1
tt3081718,5.3
tt3085500,3.1
tt3091272,6.8
tt3094816,4.2
tt3094914,6.7
tt3095470,5.7
tt3096044,4.8
tt3096088,7.2
tt3104336,2.9
tt3110406,6.2
tt3110770,6.1
tt3111618,7.1
tt3113466,7.0
tt3114132,6.7
tt3114180,8.1
tt3114218,7.4
tt3114786,6.6
tt3118302,8.1
tt3118370,6.1
tt3121474,5.5
tt3122380,7.3
tt3124210,5.1
tt3127402,4.9
tt3130598,5.2
tt3132614,6.9
tt3133538,8.1
tt3133718,6.6
tt3134058,7.2
tt3136112,6.5
tt3142232,5.3
tt3144098,6.8
tt3147046,7.2
tt3147930,4.9
tt3152166,4.6
tt3152288,3.6
tt3159708,4.2
tt3160174,6.4
tt3165552,6.1
tt3168712,6.2
tt3170428,6.5
tt3171340,6.4
tt3172126,6.4
tt3173512,5.1
tt3174768,6.0
tt3180924,7.7
tt3184648,6.3
tt3184764,8.5
tt3187378,3.3
tt3194482,5.0
tt3195576,7.5
tt3203364,3.1
tt3204140,7.4
tt3205434,7.8
tt3209826,3.7
tt3214248,5.4
tt3215354,5.8
tt3219080,6.8
tt3223302,6.6
tt3223534,5.3
tt3224052,7.0
tt3231482,7.7
tt3234906,6.3
tt3240122,5.4
tt3257692,6.2
tt3263178,5.5
tt3266724,3.7
tt3278988,4.9
tt3280262,5.2
tt3281506,5.5
tt3283718,6.1
tt3283792,4.1
tt3284142,6.8
tt3286166,6.9
tt3289362,7.1
tt3293462,4.7
tt3311020,4.8
tt3315330,6.2
tt3317376,7.3
tt3320232,5.9
tt3322498,4.7
tt3324612,5.2
tt3325282,7.9
tt3326992,6.4
tt3331954,5.8
tt3333920,6.2
tt3338188,4.7
tt3346230,7.4
tt3346824,6.3
tt3356682,5.4
tt3365886,6.3
tt3367114,5.3
tt3367686,3.4
tt3367736,6.5
tt3370066,8.6
tt3380368,6.0
tt3381068,3.5
tt3391692,5.7
tt3397838,8.0
tt3400364,8.4
tt3401910,5.6
tt3404158,6.9
tt3406296,5.4
tt3408826,8.3
tt3409208,4.8
tt3411444,6.7
tt3413242,3.2
tt3417422,8.8
tt3417470,6.3
tt3419662,7.3
tt3422094,7.4
tt3425034,6.6
tt3432194,7.1
tt3433668,4.8
tt3441816,8.0
tt3444660,3.8
tt3449322,4.5
tt3453052,6.7
tt3456206,5.5
tt3457508,5.1
tt3461658,4.4
tt3464378,7.2
tt3472798,7.6
tt3473414,8.3
tt3474994,6.9
tt3476694,5.8
tt3478444,8.1
tt3479126,7.9
tt3480164,6.6
tt3481000,3.9
tt3484796,4.0
tt3489334,6.5
tt3494584,6.2
tt3495666,6.0
tt3500496,6.6
tt3503840,4.5
tt3508112,7.0
tt3510456,7.5
tt3521976,6.5
tt3522700,4.8
tt3527014,6.6
tt3527476,5.9
tt3530882,7.2
tt3530978,6.1
tt3531558,3.5
tt3540016,6.7
tt3542034,5.2
tt3546678,5.2
tt3548858,7.5
tt3551074,7.6
tt3551172,5.0
tt3552592,2.7
tt3552642,5.2
tt3555514,5.5
tt3565050,7.9
tt3566788,6.8
tt3567168,2.0
tt3569794,6.9
tt3570000,6.0
tt3570908,5.9
tt3578504,6.8
tt3579168,5.5
tt3580062,8.6
tt3585456,7.8
tt3586164,5.5
tt3587890,5.0
tt3589322,6.0
tt3591436,6.2
tt3592176,5.4
tt3594812,5.8
tt3594920,8.0
tt3596332,6.3
tt3597510,6.0
tt3599196,7.3
tt3607226,4.8
tt3610576,4.0
tt3611280,6.1
tt3612102,7.9
tt3612616,8.1
tt3615204,6.2
tt3616894,3.6
tt3626076,5.6
tt3631112,6.5
tt3634908,4.1
tt3635770,5.0
tt3640034,5.1
tt3640272,2.7
tt3641502,6.3
tt3644552,4.8
tt3645982,7.4
tt3647434,8.6
tt3650290,7.1
tt3652924,5.8
tt3656090,6.5
tt3659772,8.5
tt3660684,5.6
tt3662686,6.2
tt3664510,6.0
tt3670670,4.4
tt3672618,6.1
tt3673036,6.8
tt3677840,2.6
tt3679060,5.1
tt3681448,6.8
tt3683386,5.3
tt3687304,5.3
tt3688018,6.4
tt3689590,4.3
tt3690174,6.7
tt3691468,4.4
tt3712088,5.8
tt3714390,7.6
tt3717186,4.1
tt3718188,7.8
tt3721082,3.3
tt3723864,6.6
tt3729924,7.3
tt3731562,6.6
tt3733546,7.8
tt3733916,8.0
tt3737988,6.8
tt3740778,6.8
tt3740782,8.5
tt3744002,6.4
tt3745772,7.5
tt3746906,6.1
tt3747978,8.3
tt3756858,7.5
tt3758592,4.1
tt3761706,2.5
tt3767246,6.6
tt3772322,5.2
tt3780812,6.3
tt3781616,2.9
tt3783812,6.5
tt3790610,6.6
tt3793116,6.0
tt3793376,7.5
tt3793526,7.8
tt3794002,7.8
tt3797478,7.2
tt3798636,8.7
tt3798698,4.8
tt3798912,4.7
tt3812366,7.8
tt3813052,8.0
tt3822454,7.5
tt3823098,6.5
tt3824034,5.7
tt3838804,7.9
tt3839252,5.6
tt3841400,6.5
tt3848072,4.5
tt3850798,6.3
tt3861108,9.2
tt3875544,7.2
tt3882446,6.5
tt3886104,6.3
tt3887818,7.0
tt3889118,4.4
tt3892962,7.2
tt3895554,4.5
tt3895678,6.3
tt3896102,6.2
tt3900738,8.1
tt3901482,6.9
tt3907326,5.9
tt3910648,7.1
tt3916506,6.2
tt3921348,4.2
tt3922200,7.3
tt3922810,3.0
tt3924180,5.7
tt3952662,7.1
tt3954758,4.7
tt3955342,3.6
tt3956272,8.3
tt3961040,5.2
tt3967924,6.4
tt3968196,5.5
tt3985166,6.7
tt4002200,5.5
tt4004084,4.7
tt4005662,7.1
tt4007248,5.8
tt4017558,4.5
tt4019142,6.8
tt4022278,4.8
tt4026600,2.7
tt4034354,7.0
tt4034414,6.5
tt4035566,5.7
tt4040072,5.7
tt4040888,7.2
tt4047132,5.1
tt4047704,6.5
tt4047898,8.1
tt4048272,7.4
tt4058122,4.8
tt4058218,5.8
tt4062740,7.7
tt4067578,6.1
tt4071492,7.9
tt4071498,7.6
tt4078512,8.9
tt4079168,8.9
tt4079806,8.8
tt4080046,5.9
tt4081818,3.9
tt4084182,6.7
tt4085392,6.8
tt4090040,5.1
tt4093402,6.1
tt4094144,6.2
tt4097612,6.2
tt4104054,5.2
tt4108092,7.0
tt4109268,6.7
tt4109568,6.0
tt4119548,8.7
tt4123506,4.8
tt4123886,6.9
tt4126392,7.2
tt4131508,6.4
tt4131594,5.9
tt4142262,5.5
tt4146824,6.6
tt4164244,4.3
tt4164468,6.8
tt4167720,5.0
tt4168248,4.3
tt4172430,7.3
tt4186182,8.6
tt4188440,3.7
tt4197476,3.8
tt4198292,8.0
tt4203258,4.9
tt4205666,6.4
tt4206464,5.6
tt4207094,2.7
tt4208660,6.6
tt4221762,7.9
tt4224478,5.2
tt4226374,6.7
tt4236994,8.1
tt4246758,6.2
tt4258870,7.4
tt4262980,6.7
tt4263270,7.3
tt4267108,8.4
tt4269950,6.8
tt4280540,3.1
tt4288534,6.8
tt4289340,6.7
tt4290342,6.8
tt4292478,7.0
tt4292992,6.4
tt4295566,3.2
tt4301112,6.6
tt4305760,4.3
tt4316846,3.3
tt4331776,6.6
tt4332800,8.7
tt4334636,7.5
tt4339954,7.9
tt4351682,7.6
tt4352404,6.7
tt4355574,6.7
tt4361076,7.3
tt4363672,7.0
tt4370236,6.6
tt4373670,6.1
tt4373956,6.4
tt4374482,7.1
tt4379420,5.3
tt4379728,5.9
tt4381048,4.1
tt4384242,6.8
tt4384270,7.8
tt4386030,7.5
tt4387532,5.5
tt4389584,6.3
tt4393410,8.8
tt4394034,4.1
tt4397414,6.9
tt4399658,7.6
tt4401890,3.6
tt4414438,5.4
tt4428728,6.3
tt4430212,8.3
tt4440370,7.8
tt4441280,5.9
tt4448504,7.6
tt4451610,8.1
tt4452684,7.9
tt4453306,5.9
tt4464508,7.3
tt4471636,6.0
tt4474302,4.0
tt4477702,6.2
tt4477888,8.8
tt4480186,6.8
tt4480774,3.6
tt4481310,6.9
tt4488744,7.1
tt4494094,4.3
tt4495964,6.7
tt4497662,5.7
tt4501244,6.2
tt4511372,6.4
tt4515070,7.6
tt4515890,7.6
tt4518376,7.5
tt4520518,4.8
tt4526606,8.8
tt4527254,7.1
tt4530354,7.7
tt4533484,9.1
tt4537170,7.0
tt4537986,5.3
tt4538016,5.3
tt4546136,3.5
tt4547938,6.7
tt4548864,6.4
tt4554408,5.2
tt4558830,7.3
tt4560748,7.3
tt4565982,7.4
tt4566282,5.9
tt4569750,7.3
tt4572984,6.6
tt4574674,5.1
tt4576612,7.0
tt4577388,7.4
tt4580044,7.0
tt4580112,5.7
tt4584718,5.5
tt4597882,7.2
tt4601292,6.8
tt4609262,5.8
tt4618398,8.0
tt4621790,9.2
tt4625320,7.1
tt4625536,5.5
tt4629636,6.6
tt4633738,4.2
tt4636022,6.0
tt4639644,6.5
tt4643034,6.8
tt4643142,5.4
tt4647432,4.6
tt4657400,4.7
tt4659082,6.2
tt4665250,5.8
tt4665976,6.5
tt4668452,7.8
tt4669278,3.7
tt4670016,4.5
tt4675414,6.3
tt4676238,5.5
tt4677852,8.8
tt4678298,5.1
tt4681932,5.7
tt4682780,5.5
tt4682786,6.8
tt4682870,8.1
tt4686692,6.7
tt4688294,4.0
tt4691348,6.5
tt4697716,7.0
tt4697742,7.3
tt4703084,6.5
tt4717194,2.2
tt4718508,7.2
tt4721124,6.8
tt4729896,6.8
tt4734108,6.8
tt4741774,6.6
tt4763376,7.1
tt4769824,7.8
tt4773642,4.7
tt4780446,5.2
tt4782290,6.6
tt4786830,6.4
tt4794748,5.5
tt4799672,5.8
tt4814290,7.2
tt4815452,6.3
tt4818644,5.2
tt4823434,7.2
tt4823882,6.9
tt4829728,6.4
tt4831810,5.2
tt4832378,3.3
tt4838502,3.8
tt4844418,8.0
tt4852794,6.8
tt4853102,6.5
tt4857474,6.1
tt4863060,7.1
tt4866448,5.7
tt4866654,6.1
tt4877326,8.8
tt4881172,6.1
tt4882574,6.1
tt4882692,5.6
tt4885784,5.6
tt4886016,3.6
tt4902716,5.0
tt4903100,5.1
tt4908174,5.0
tt4915308,5.9
tt4921474,7.0
tt4924682,7.4
tt4926746,7.5
tt4935462,7.8
tt4935860,7.5
tt4936300,6.0
tt4964598,7.9
tt4964772,6.3
tt4969044,7.2
tt4969318,3.0
tt4970194,7.2
tt4974192,4.6
tt4974356,3.9
tt4975498,6.6
tt4981966,7.9
tt4982066,1.1
tt4991660,7.2
tt4994718,5.9
tt5016444,6.2
tt5021712,5.7
tt5025736,8.7
tt5029004,5.4
tt5057126,6.4
tt5068702,4.2
tt5069110,7.1
tt5070076,5.6
tt5073020,7.2
tt5076054,5.8
tt5077538,5.2
tt5078450,5.7
tt5086772,6.3
tt5100820,4.5
tt5104676,5.1
tt5106390,4.4
tt5108764,6.2
tt5114984,6.7
tt5115546,4.6
tt5116402,7.2
tt5116940,6.2
tt5129042,7.7
tt5129794,7.1
tt5130112,6.2
tt5131906,4.9
tt5132448,6.5
tt5135736,6.4
tt5136034,6.2
tt5140252,7.5
tt5143704,6.0
tt5144374,5.4
tt5147818,6.3
tt5151144,6.2
tt5151622,4.5
tt5156274,6.4
tt5164664,6.3
tt5169678,8.3
tt5170360,7.1
tt5174704,8.0
tt5174792,5.9
tt5178596,5.2
tt5200368,5.2
tt5202876,3.8
tt5206338,8.3
tt5207204,6.9
tt5215952,7.4
tt5234458,8.0
tt5240284,8.6
tt5241538,6.7
tt5242898,6.5
tt5252250,9.1
tt5255284,6.6
tt5255882,8.4
tt5259692,7.0
tt5263888,5.0
tt5264056,6.4
tt5265284,3.2
tt5265964,7.0
tt5275128,6.6
tt5275476,6.2
tt5277896,5.9
tt5278386,9.0
tt5278464,7.1
tt5278596,7.6
tt5286444,7.7
tt5291232,6.8
tt5291862,3.6
tt5302150,5.3
tt5312560,6.8
tt5312630,3.3
tt5317954,7.9
tt5326520,2.7
tt5328784,5.7
tt5329416,7.0
tt5330650,6.7
tt5332942,5.7
tt5333110,6.2
tt5334470,8.7
tt5334704,7.8
tt5343960,6.4
tt5346890,5.6
tt5348766,5.8
tt5348912,3.2
tt5354986,7.9
tt5356596,6.6
tt5356804,3.7
tt5364920,6.3
tt5368302,6.5
tt5372350,6.6
tt5375324,7.2
tt5377604,6.5
tt5397202,6.6
tt5425144,4.0
tt5427194,6.5
tt5440700,7.2
tt5446858,7.8
tt5450524,5.9
tt5457222,2.9
tt5458356,5.3
tt5460508,6.2
tt5467140,6.6
tt5468178,4.6
tt5474678,4.1
tt5475078,6.6
tt5479204,8.9
tt5480520,6.3
tt5487524,4.3
tt5501124,7.0
tt5504168,8.3
tt5504514,8.1
tt5512872,5.7
tt5514614,6.5
tt5521836,4.4
tt5524320,6.3
tt5529828,7.4
tt5531536,6.4
tt5536736,6.9
tt5541240,6.8
tt5543678,4.4
tt5546990,5.7
tt5555554,2.4
tt5556784,6.8
tt5562936,8.1
tt5569122,8.5
tt5569416,5.3
tt5571230,6.1
tt5571474,7.1
tt5571734,8.2
tt5575800,6.9
tt5576174,6.7
tt5577492,7.2
tt5578722,7.3
tt5580390,7.3
tt5585662,2.6
tt5611140,7.8
tt5612326,5.2
tt5617274,6.2
tt5618630,7.0
tt5633940,7.1
tt5637852,7.8
tt5639788,5.8
tt5641300,8.0
tt5642934,4.6
tt5646992,5.3
tt5650098,6.8
tt5655642,8.6
tt5660830,6.6
tt5662758,8.3
tt5663624,4.6
tt5666160,5.1
tt5667260,6.9
tt5677590,5.9
tt5677598,8.0
tt5697078,6.9
tt5700672,7.5
tt5705306,6.6
tt5716154,4.6
tt5719108,7.2
tt5722234,7.0
tt5722272,5.3
tt5726148,8.7
tt5734556,4.6
tt5735804,7.4
tt5738574,6.2
tt5739438,4.5
tt5747168,7.4
tt5757638,5.6
tt5758726,5.6
tt5759068,7.9
tt5774012,4.4
tt5785170,7.3
tt5789924,7.1
tt5791094,6.4
tt5804948,5.4
tt5807756,5.5
tt5809096,5.5
tt5813282,5.3
tt5814408,5.3
tt5815262,5.5
tt5821220,7.1
tt5821256,6.4
tt5821424,5.9
tt5833302,7.4
tt5833412,6.4
tt5833658,8.0
tt5851680,7.6
tt5867982,3.4
tt5882416,7.7
tt5884784,6.0
tt5886046,6.4
tt5886440,6.6
tt5889280,7.0
tt5890998,4.1
tt5894600,9.1
tt5895062,3.9
tt5900988,7.5
tt5905008,7.3
tt5909218,4.9
tt5920318,6.2
tt5922328,6.5
tt5925296,5.2
tt5926848,5.1
tt5927352,5.5
tt5927796,7.6
tt5929472,6.2
tt5937642,7.2
tt5940384,7.2
tt5954852,6.1
tt5957104,7.3
tt5966238,6.5
tt5969772,7.8
tt5980412,7.8
tt5984856,6.4
tt5987992,6.9
tt5991580,8.2
tt5997928,7.2
tt6010140,1.0
tt6013154,7.0
tt6013920,7.6
tt6015302,7.4
tt6027344,6.0
tt6029746,2.0
tt6037626,3.0
tt6037818,5.9
tt6039116,8.5
tt6040012,7.5
tt6042588,8.1
tt6057514,7.5
tt6068388,6.2
tt6071754,7.7
tt6073558,5.9
tt6078626,7.8
tt6080004,5.3
tt6081328,7.0
tt6085362,5.7
tt6087058,4.8
tt6087426,5.4
tt6089700,3.7
tt6094420,6.8
tt6096542,8.2
tt6097228,7.2
tt6099400,7.9
tt6099438,7.1
tt6102318,8.1
tt6109502,6.8
tt6111914,8.5
tt6127016,6.7
tt6129904,6.3
tt6131386,2.8
tt6132528,7.3
tt6136260,5.4
tt6141880,7.6
tt6149818,7.2
tt6151048,3.5
tt6173484,8.7
tt6190908,7.8
tt6204340,5.4
tt6205658,6.4
tt6210456,7.6
tt6210996,5.0
tt6217248,7.4
tt6223974,8.2
tt6226944,5.8
tt6233882,6.3
tt6237984,6.4
tt6238528,8.8
tt6241872,7.5
tt6243148,7.4
tt6243218,5.7
tt6245274,6.6
tt6256768,8.2
tt6260822,7.4
tt6264954,7.1
tt6266306,4.7
tt6269434,8.0
tt6277748,8.0
tt6283780,5.5
tt6287508,2.7
tt6292874,6.4
tt6294226,5.0
tt6333070,6.7
tt6333074,7.4
tt6338036,3.4
tt6344302,6.5
tt6346314,6.5
tt6357562,8.2
tt6359962,3.8
tt6361584,5.8
tt6365782,5.7
tt6384274,7.6
tt6389080,6.2
tt6397530,5.7
tt6399878,6.5
tt6403818,8.8
tt6414340,8.1
tt6419748,6.0
tt6421110,4.9
tt6423664,7.0
tt6436888,5.8
tt6448704,4.8
tt6450000,6.5
tt6452332,6.8
tt6459230,6.3
tt6459494,1.2
tt6460860,8.1
tt6461526,5.9
tt6474220,8.3
tt6474626,6.3
tt6476140,5.3
tt6476532,5.8
tt6485776,5.9
tt6486164,6.1
tt6487690,5.9
tt6489160,3.8
tt6489426,5.9
tt6491296,6.8
tt0323808,3.9
tt0403935,3.3
tt0417610,6.4
tt0448694,6.6
tt0469152,7.2
tt0475290,6.3
tt0477302,6.9
tt1059790,4.2
tt1071809,3.6
tt1078591,5.4
tt1083452,7.4
tt1090693,5.8
tt1109587,8.1
tt1124037,6.9
tt1131724,5.8
tt1179035,7.5
tt1188982,5.3
tt1188996,8.0
tt1196204,6.9
tt1208711,4.6
tt1211353,5.0
tt1216492,6.5
tt1226229,6.4
tt1226753,6.9
tt1235537,6.1
tt1235853,5.4
tt1241258,3.4
tt1245647,6.0
tt1249170,6.6
tt1251743,5.3
tt1254966,6.4
tt1254978,5.1
tt1262405,8.1
tt1266038,6.7
tt1267378,8.3
tt1278379,6.4
tt1282140,7.1
tt1294688,6.6
tt1298644,5.3
tt1300159,4.7
tt1308748,3.0
tt1308754,4.2
tt1310653,4.7
tt1313254,6.3
tt1320244,5.6
tt1321402,7.1
tt1331294,7.0
tt1337682,5.3
tt1342116,9.1
tt1345904,4.8
tt1352753,7.3
tt1353990,8.1
tt1365491,6.3
tt1370426,2.7
tt1372689,5.1
tt1389139,5.1
tt1390415,6.0
tt1391084,4.6
tt1391745,7.7
tt1394322,6.0
tt1394383,7.2
tt1395808,7.5
tt1397498,6.2
tt1401236,4.4
tt1403129,4.7
tt1403241,5.3
tt1403862,5.4
tt1407049,4.9
tt1408355,7.4
tt1417592,8.3
tt1422786,5.5
tt1430131,5.4
tt1437357,6.6
tt1439516,8.2
tt1439532,4.1
tt1439572,7.1
tt1440110,6.2
tt1444680,5.6
tt1446208,7.1
tt1450321,7.1
tt1453440,2.4
tt1462647,7.5
tt1463208,4.6
tt1465522,7.6
tt1466569,4.8
tt1468737,6.8
tt1468883,5.8
tt1470020,5.8
tt1470022,4.7
tt1471247,7.6
tt1472211,6.3
tt1473357,5.8
tt1475143,6.5
tt1476428,5.5
tt1478338,6.8
tt1479269,5.6
tt1480650,5.8
tt1482452,7.7
tt1489960,6.9
tt1493089,4.1
tt1494837,5.1
tt1495784,7.7
tt1499201,5.8
tt1500512,5.8
tt1507280,6.0
tt1507378,6.4
tt1509743,5.8
tt1517249,5.6
tt1517835,8.0
tt1520453,4.5
tt1522218,6.9
tt1524565,6.2
tt1524932,5.9
tt1527790,8.2
tt1529570,5.9
tt1531066,6.2
tt1532926,7.2
tt1535569,6.5
tt1537440,7.6
tt1540128,5.7
tt1541110,3.6
tt1544551,6.2
tt1544590,6.2
tt1545077,6.1
tt1547631,6.1
tt1551615,6.8
tt1551630,5.7
tt1551633,6.6
tt1555218,6.9
tt1556143,5.6
tt1560170,7.9
tt1560985,4.2
tt1563740,5.3
tt1564367,6.4
tt1566364,8.3
tt1568323,4.5
tt1571406,4.5
tt1572773,4.0
tt1578882,5.1
tt1579251,7.8
tt1582466,6.8
tt1582524,4.9
tt1582617,6.3
tt1582621,4.8
tt1582637,3.7
tt1584712,5.8
tt1585257,3.1
tt1587357,7.4
tt1587828,6.1
tt1588875,7.0
tt1588878,5.2
tt1592232,7.2
tt1593753,5.6
tt1600438,5.4
tt1600525,6.5
tt1601453,5.3
tt1603789,5.4
tt1603799,5.3
tt1604070,5.4
tt1605719,6.6
tt1605765,6.1
tt1605783,7.7
tt1605790,4.2
tt1605798,5.9
tt1605803,5.8
tt1606197,6.1
tt1606761,7.3
tt1609157,7.1
tt1609484,6.5
tt1612761,4.7
tt1613031,6.8
tt1615474,6.3
tt1616537,3.6
tt1617083,7.9
tt1619887,8.3
tt1620444,6.3
tt1621426,6.4
tt1622547,6.1
tt1624391,1.5
tt1624402,5.7
tt1629725,6.8
tt1630036,7.0
tt1630245,5.9
tt1631697,5.7
tt1631841,5.2
tt1633989,5.8
tt1634066,8.4
tt1636631,7.1
tt1636780,7.5
tt1636826,6.7
tt1637675,3.9
tt1637702,7.0
tt1637995,6.9
tt1638327,7.8
tt1638355,7.3
tt1640186,5.1
tt1641388,4.4
tt1641824,8.0
tt1642274,5.7
tt1646214,5.8
tt1647483,6.0
tt1648174,6.3
tt1650048,7.7
tt1651324,7.6
tt1652303,6.2
tt1653929,5.4
tt1655628,6.6
tt1656171,3.6
tt1659234,7.0
tt1661031,7.2
